Temperature (K),Pression (Pa),Altitude above local surface (m),Monthly mean surface H2O layer (kg/m2),Monthly mean surface CO2 ice layer (kg/m2),Water vapor column (kg/m2),Water ice column (kg/m2),Water ice mixing ratio (mol/mol),Water ice effective radius (m),GCM perennial surface water ice (0 or 1),H column (kg/m2),H2 column (kg/m2),Electron number density (m-3),Total electronic content
225.789,496.833,10.0,0.0,0.0,0.00760795,1.76181e-05,1.02241e-21,0.0,0.0,8.02601e-09,0.000154736,0.511368,8071450000.0
229.175,506.575,10.0,0.0,0.0,0.0081638,2.55922e-05,0.0,0.0,0.0,8.30777e-09,0.000157445,0.468719,7269140000.0
232.857,523.127,10.0,0.0,0.0,0.00922634,3.37621e-05,0.0,0.0,0.0,8.58376e-09,0.000162672,0.436615,6553420000.0
235.096,521.219,10.0,0.0,0.0,0.0102436,4.51225e-05,0.0,0.0,0.0,8.83397e-09,0.000162285,0.402079,6154460000.0
236.054,619.623,10.0,0.0,0.0,0.0145982,6.61496e-05,0.0,0.0,0.0,9.00504e-09,0.000192703,0.449128,5923970000.0
237.8,606.816,10.0,4.46623e-20,0.0,0.0162577,9.88433e-05,5.54937e-17,0.0,0.0,8.99939e-09,0.000187434,0.407555,5604700000.0
240.075,649.133,10.0,4.46623e-20,0.0,0.0195575,0.000136561,5.54361e-17,0.0,0.0,8.82995e-09,0.000197964,0.399125,5233490000.0
241.582,653.504,10.0,0.0,0.0,0.0207627,0.000166882,4.13864e-26,0.0,0.0,8.54906e-09,0.000196942,0.373838,5044500000.0
242.012,668.17,10.0,0.0,0.0,0.0216822,0.000177557,0.0,0.0,0.0,8.24484e-09,0.000199741,0.363781,5002670000.0
242.327,676.897,10.0,0.0,0.0,0.0224162,0.000163867,0.0,0.0,0.0,7.97913e-09,0.000201054,0.351751,4980170000.0
242.894,684.91,10.0,0.0,0.0,0.0235398,0.000126854,0.0,0.0,0.0,7.76121e-09,0.000202103,0.335788,4914210000.0
243.415,695.669,10.0,0.0,0.0,0.0251058,8.32929e-05,0.0,0.0,0.0,7.5707e-09,0.000203904,0.317568,4846520000.0
243.218,698.706,10.0,0.0,0.0,0.0266925,4.28798e-05,0.0,0.0,0.0,7.39284e-09,0.000203407,0.295302,4777060000.0
242.538,704.295,10.0,0.0,0.0,0.0291516,1.91024e-05,0.0,0.0,0.0,7.2373e-09,0.000203711,0.277672,4736360000.0
241.361,706.715,10.0,0.0,0.0,0.0318554,1.12774e-05,0.0,0.0,0.0,7.13233e-09,0.000203508,0.266435,4811580000.0
239.178,708.932,10.0,2.50363e-20,0.0,0.0333952,1.03488e-05,2.28071e-17,0.0,0.0,7.13811e-09,0.000203773,0.263273,5032250000.0
237.059,712.118,10.0,3.10205e-19,0.0,0.0341053,1.49468e-05,1.46292e-15,0.0,0.0,7.31918e-09,0.000204545,0.263489,5346950000.0
235.738,715.295,10.0,9.03902e-16,0.0,0.0348475,2.80502e-05,1.23876e-13,0.0,0.0,7.74308e-09,0.000205254,0.262631,5709020000.0
234.505,714.638,10.0,5.08251e-14,0.0,0.0353763,4.71937e-05,8.70474e-13,0.0,0.0,8.46732e-09,0.000204756,0.259808,6121540000.0
233.578,717.581,10.0,4.04866e-11,0.0,0.0357944,8.21236e-05,1.20843e-11,0.0,0.0,9.54716e-09,0.000204964,0.25848,6607940000.0
232.083,720.259,10.0,2.32025e-10,0.0,0.0352678,0.000190139,7.37929e-09,0.0,0.0,1.10282e-08,0.000204831,0.25938,7233320000.0
230.647,725.748,10.0,4.96634e-06,0.0,0.0337929,0.000486132,2.14247e-06,1.4346e-05,0.0,1.29039e-08,0.000205139,0.262763,8022240000.0
228.991,732.797,10.0,7.35663e-05,0.0,0.0318186,0.00108708,6.66327e-06,7.22036e-06,0.0,1.50738e-08,0.000205523,0.266772,8890610000.0
227.165,745.2,10.0,0.000305007,0.0,0.0305012,0.00211936,1.54449e-05,1.09308e-05,0.0,1.7356e-08,0.000207138,0.270086,9694560000.0
224.784,755.204,10.0,0.0018789,0.0,0.0307981,0.00345681,2.79188e-05,1.34147e-05,0.0,1.94785e-08,0.000208008,0.268361,10254600000.0
222.194,770.035,10.0,0.00458677,0.0,0.0332989,0.0047411,4.44372e-05,1.63958e-05,0.0,2.11691e-08,0.000210373,0.264928,10449200000.0
219.033,763.145,10.0,0.0135123,0.0,0.0345455,0.00537022,6.1934e-05,1.46613e-05,0.0,2.23144e-08,0.000207325,0.257572,10257100000.0
210.531,725.448,10.0,8.35775,0.0,0.0320303,0.00562586,9.85382e-05,8.33917e-06,0.0,2.27941e-08,0.000196482,0.247306,9845710000.0
206.184,644.362,10.0,0.214277,0.0,0.0287521,0.00514679,0.000114203,2.80129e-05,1.0,2.28019e-08,0.000174109,0.222174,9205330000.0
202.195,579.107,10.0,0.0358143,0.0,0.0238078,0.00461655,0.000134775,2.74863e-05,1.0,2.30906e-08,0.000156467,0.205039,8788960000.0
141.112,294.493,10.0,3.23983,2628.9,1.0103e-06,2.24798e-05,6.06387e-06,5.18135e-06,0.0,2.41152e-08,0.000208,1.1126,14094500000.0
141.718,348.524,10.0,0.0213687,690.576,1.05474e-06,4.91278e-05,8.86846e-06,5.65971e-06,0.0,2.30838e-08,0.000255534,1.35186,14649200000.0
142.322,342.254,10.0,0.0240253,652.957,1.26301e-06,5.9383e-05,9.2022e-06,5.7732e-06,0.0,2.25857e-08,0.000217326,1.29754,18196800000.0
143.444,367.101,10.0,0.0336328,645.295,1.66558e-06,0.000107051,1.22217e-05,5.31461e-06,0.0,2.18497e-08,0.000204837,1.37535,26609400000.0
144.777,466.844,10.0,0.0468788,640.657,2.41682e-06,0.000246337,1.78036e-05,5.28653e-06,0.0,2.09124e-08,0.00023356,1.62645,42403400000.0
145.622,435.173,10.0,0.040827,729.581,3.74189e-06,0.000277492,2.186e-05,5.64165e-06,0.0,1.95889e-08,0.000191545,1.19332,61039500000.0
147.683,480.911,10.0,0.0236448,540.938,7.10819e-06,0.000408037,2.181e-05,6.11294e-06,0.0,1.77551e-08,0.000196274,1.03142,79679500000.0
149.591,458.927,10.0,0.0239966,420.329,1.61724e-05,0.00043346,1.85313e-05,6.80137e-06,0.0,1.54172e-08,0.000174662,0.678649,89223100000.0
149.268,413.737,10.0,0.0149109,248.485,5.17482e-05,0.000396074,1.68966e-05,7.8567e-06,0.0,1.28482e-08,0.000147527,0.436175,89785100000.0
152.408,418.644,10.0,0.0148248,128.406,0.000197398,0.000514663,2.56182e-05,9.38397e-06,0.0,1.05294e-08,0.000142796,0.312037,84041400000.0
167.068,428.375,10.0,0.0123308,14.7073,0.00050482,0.000543057,2.89419e-05,1.12571e-05,0.0,8.85647e-09,0.000142503,0.467561,71363600000.0
186.266,398.73,10.0,0.00883706,0.0,0.000953724,0.000453587,3.03034e-05,1.11137e-05,0.0,7.77536e-09,0.000129479,0.778955,55376800000.0
195.709,372.584,10.0,0.00011988,0.0,0.00158054,0.000377524,2.64002e-05,8.4933e-06,0.0,7.10534e-09,0.000119257,0.718664,41244300000.0
203.26,555.922,10.0,7.42805e-07,0.0,0.00397171,0.000427964,1.76748e-05,1.2121e-05,0.0,6.79819e-09,0.000180776,1.00332,30405300000.0
212.937,410.942,10.0,3.43521e-09,0.0,0.00368067,3.74673e-05,8.68088e-08,0.0,0.0,6.76707e-09,0.000129806,0.696183,19716100000.0
219.362,419.35,10.0,6.88791e-13,0.0,0.00453621,1.07231e-05,1.79667e-10,0.0,0.0,7.00582e-09,0.000131681,0.635246,14147800000.0
222.46,409.789,10.0,1.68075e-17,0.0,0.00505952,7.08738e-06,8.93372e-15,0.0,0.0,7.3721e-09,0.000127788,0.522981,10882000000.0
224.271,458.03,10.0,1.06081e-20,0.0,0.00662612,1.08868e-05,3.09272e-17,0.0,0.0,7.73856e-09,0.000142519,0.489583,8877590000.0
227.335,465.007,10.0,8.86619e-23,0.0,0.00726504,1.86131e-05,3.52801e-19,0.0,0.0,8.04452e-09,0.000144246,0.427974,7571550000.0
231.812,468.422,10.0,0.0,0.0,0.00804234,2.71554e-05,0.0,0.0,0.0,8.3216e-09,0.00014518,0.3758,6547190000.0
234.93,461.089,10.0,0.0,0.0,0.00865976,3.64949e-05,0.0,0.0,0.0,8.57951e-09,0.000143057,0.3367,5959070000.0
236.695,539.898,10.0,0.0,0.0,0.0120304,5.15461e-05,0.0,0.0,0.0,8.80718e-09,0.000167601,0.37143,5621790000.0
237.983,529.336,10.0,0.0,0.0,0.013141,7.83985e-05,0.0,0.0,0.0,8.92559e-09,0.000163902,0.346428,5256950000.0
239.64,495.851,10.0,8.78373e-19,0.0,0.013458,0.000115844,1.09356e-15,0.0,0.0,8.8856e-09,0.000152517,0.309072,4874090000.0
241.419,583.591,10.0,8.78373e-19,0.0,0.0176328,0.000155914,1.0897e-15,0.0,0.0,8.706e-09,0.000177851,0.347336,4814820000.0
242.263,608.399,10.0,0.0,0.0,0.0188053,0.000187683,8.09291e-25,0.0,0.0,8.42865e-09,0.000183693,0.349943,4947670000.0
242.43,659.742,10.0,0.0,0.0,0.020848,0.000194457,0.0,0.0,0.0,8.13995e-09,0.000197756,0.367752,5046290000.0
242.777,681.679,10.0,0.0,0.0,0.0221866,0.000169144,0.0,0.0,0.0,7.88129e-09,0.000202916,0.364117,5072970000.0
243.068,691.597,10.0,0.0,0.0,0.0237104,0.000120386,0.0,0.0,0.0,7.66504e-09,0.000204323,0.347082,5001330000.0
243.38,698.169,10.0,0.0,0.0,0.0253999,7.34371e-05,0.0,0.0,0.0,7.47412e-09,0.00020477,0.322709,4900280000.0
243.772,701.018,10.0,0.0,0.0,0.0270912,3.95136e-05,0.0,0.0,0.0,7.29303e-09,0.000204227,0.297005,4800730000.0
243.859,702.569,10.0,0.0,0.0,0.0292431,2.0961e-05,0.0,0.0,0.0,7.13126e-09,0.000203477,0.278043,4749470000.0
242.959,705.957,10.0,0.0,0.0,0.0314162,1.24722e-05,0.0,0.0,0.0,7.01918e-09,0.000203686,0.269563,4830630000.0
241.179,708.871,10.0,0.0,0.0,0.0321993,8.9795e-06,6.37653e-20,0.0,0.0,7.00983e-09,0.000204152,0.267411,5046900000.0
238.598,707.323,10.0,4.97035e-20,0.0,0.0320699,1.15292e-05,8.785e-17,0.0,0.0,7.17061e-09,0.000203516,0.266205,5343030000.0
236.68,711.665,10.0,6.33786e-17,0.0,0.0326493,2.09496e-05,2.96666e-14,0.0,0.0,7.56559e-09,0.000204462,0.266617,5690790000.0
235.052,712.669,10.0,9.31185e-13,0.0,0.0331478,3.37514e-05,9.43206e-12,0.0,0.0,8.24952e-09,0.00020444,0.265029,6078720000.0
233.645,711.568,10.0,1.15462e-11,0.0,0.0332795,5.28094e-05,1.78553e-11,0.0,0.0,9.29164e-09,0.000203564,0.261278,6522710000.0
232.463,709.937,10.0,1.34681e-11,0.0,0.0328067,0.000127344,3.45263e-10,0.0,0.0,1.07375e-08,0.0002021,0.258145,7088350000.0
231.075,717.459,10.0,4.71652e-07,0.0,0.0323599,0.000401884,9.55142e-07,1.18748e-05,0.0,1.25796e-08,0.000202769,0.260086,7833770000.0
229.601,722.843,10.0,2.60283e-05,0.0,0.0310424,0.000998392,4.00085e-06,1.02213e-05,0.0,1.47381e-08,0.000202631,0.26179,8694710000.0
227.835,737.304,10.0,0.000188491,0.0,0.0302457,0.00201739,1.49584e-05,1.03701e-05,0.0,1.70342e-08,0.000204858,0.265687,9550710000.0
225.695,750.79,10.0,0.00193611,0.0,0.0305825,0.00336045,2.88042e-05,1.94396e-05,0.0,1.9202e-08,0.00020678,0.265586,10203900000.0
223.365,770.939,10.0,0.00421478,0.0,0.0336006,0.00463515,3.68117e-05,1.31379e-05,0.0,2.09719e-08,0.000210632,0.264327,10477900000.0
220.524,767.039,10.0,0.00946711,0.0,0.0348835,0.00533276,5.3965e-05,1.48208e-05,0.0,2.22065e-08,0.000208409,0.257475,10332200000.0
210.573,729.196,10.0,8.49618,0.0,0.0324957,0.00563593,9.62409e-05,8.09428e-06,0.0,2.27793e-08,0.000197479,0.248104,9897360000.0
206.214,646.851,10.0,0.220102,0.0,0.0290084,0.00515537,0.000112831,2.7101e-05,1.0,2.28289e-08,0.000174777,0.223067,9230270000.0
202.195,578.324,10.0,0.0358143,0.0,0.023744,0.00460556,0.000134776,2.74864e-05,1.0,2.30904e-08,0.00015626,0.204761,8788960000.0
141.112,295.321,10.0,3.23983,2628.9,1.01051e-06,2.25637e-05,6.06391e-06,5.18135e-06,0.0,2.41155e-08,0.000208707,1.11573,14094500000.0
141.703,337.099,10.0,0.0205931,689.808,1.05724e-06,4.53724e-05,8.5893e-06,5.62283e-06,0.0,2.31117e-08,0.000243989,1.30565,14726200000.0
142.304,346.78,10.0,0.0226866,659.176,1.2772e-06,5.97128e-05,9.08325e-06,5.65887e-06,0.0,2.26303e-08,0.0002231,1.32671,18434200000.0
143.524,370.221,10.0,0.0288841,644.293,1.68281e-06,0.000110554,1.23143e-05,5.22499e-06,0.0,2.18706e-08,0.00020684,1.40736,26977400000.0
144.716,416.757,10.0,0.0437972,666.883,2.38395e-06,0.000203784,1.7815e-05,5.33314e-06,0.0,2.08699e-08,0.000203864,1.38381,42153800000.0
144.967,366.016,10.0,0.0362867,877.237,3.55964e-06,0.000199834,2.10778e-05,5.72122e-06,0.0,1.95327e-08,0.00015595,0.938693,61044000000.0
146.83,445.659,10.0,0.0231603,567.596,6.81792e-06,0.000367173,2.23826e-05,6.16551e-06,0.0,1.7729e-08,0.000179949,0.961719,77937700000.0
148.977,467.274,10.0,0.0256727,425.681,1.58112e-05,0.00046767,1.85819e-05,6.7635e-06,0.0,1.54496e-08,0.00017788,0.721515,88184300000.0
149.386,382.137,10.0,0.0196882,261.017,4.84483e-05,0.000354419,1.58669e-05,7.82653e-06,0.0,1.29772e-08,0.000134773,0.38626,88989100000.0
152.538,477.246,10.0,0.0136283,125.487,0.000282566,0.000703686,2.44878e-05,9.31391e-06,0.0,1.06932e-08,0.000165903,0.327001,81464600000.0
167.29,446.588,10.0,0.0120029,16.041,0.000592755,0.000583826,2.84507e-05,1.09682e-05,0.0,8.96544e-09,0.00014903,0.478604,70630100000.0
188.261,405.021,10.0,0.00862899,0.0,0.0010747,0.000461906,2.72937e-05,1.1776e-05,0.0,7.78129e-09,0.000131361,0.80432,54583300000.0
199.329,405.99,10.0,0.000329789,0.0,0.001877,0.000344094,1.51311e-05,1.03799e-05,0.0,7.03607e-09,0.000129898,0.797508,39332600000.0
205.787,425.154,10.0,3.97016e-07,0.0,0.00290535,0.000149241,6.02908e-06,9.3277e-06,0.0,6.69563e-09,0.000135292,0.778149,27778500000.0
213.618,460.797,10.0,2.54799e-11,0.0,0.00425286,3.477e-05,1.48077e-08,0.0,0.0,6.71135e-09,0.000145958,0.768331,20046900000.0
218.681,477.902,10.0,1.72668e-15,0.0,0.00534648,8.36868e-06,4.87554e-13,0.0,0.0,6.98392e-09,0.000150421,0.706371,14636300000.0
221.89,464.941,10.0,2.10419e-16,0.0,0.00602766,6.49855e-06,7.40232e-14,0.0,0.0,7.36611e-09,0.000145187,0.577409,11058800000.0
224.269,464.757,10.0,9.28452e-20,0.0,0.00670799,1.21318e-05,3.27052e-16,0.0,0.0,7.71534e-09,0.00014438,0.483279,8805410000.0
227.365,465.997,10.0,1.28558e-21,0.0,0.00717794,2.05583e-05,5.11594e-18,0.0,0.0,7.99967e-09,0.000144454,0.421155,7409510000.0
231.203,458.433,10.0,0.0,0.0,0.00753651,3.04274e-05,0.0,0.0,0.0,8.24305e-09,0.000142169,0.37308,6419820000.0
234.612,482.826,10.0,0.0,0.0,0.00891128,4.31604e-05,0.0,0.0,0.0,8.45135e-09,0.000150084,0.365133,5822050000.0
237.109,520.733,10.0,0.0,0.0,0.0110257,6.36209e-05,0.0,0.0,0.0,8.59947e-09,0.000161968,0.371753,5467980000.0
238.493,562.093,10.0,0.0,0.0,0.0136968,9.37306e-05,0.0,0.0,0.0,8.65273e-09,0.00017449,0.378174,5395080000.0
239.248,638.589,10.0,0.0,0.0,0.0175004,0.000129129,0.0,0.0,0.0,8.59037e-09,0.000196412,0.405894,5415610000.0
240.183,637.587,10.0,0.0,0.0,0.0184017,0.00016457,0.0,0.0,0.0,8.4084e-09,0.000194191,0.387835,5294550000.0
240.231,662.756,10.0,0.0,0.0,0.0198666,0.000188687,0.0,0.0,0.0,8.16764e-09,0.000200143,0.390104,5210510000.0
240.88,667.722,10.0,0.0,0.0,0.0205194,0.000172973,0.0,0.0,0.0,7.92372e-09,0.000200316,0.37986,5165360000.0
242.194,677.197,10.0,3.14069e-22,0.0,0.0218377,0.000124593,3.99372e-19,0.0,0.0,7.70571e-09,0.000201808,0.36827,5096290000.0
242.388,690.725,10.0,5.01921e-18,0.0,0.0239943,8.47413e-05,1.99191e-15,0.0,0.0,7.51201e-09,0.000204232,0.353666,4975870000.0
242.44,698.339,10.0,1.95965e-14,0.0,0.0261569,6.74963e-05,5.65613e-13,0.0,0.0,7.33136e-09,0.000204956,0.327794,4832060000.0
242.861,700.394,10.0,2.0744e-14,0.0,0.0280834,5.23571e-05,7.37668e-13,0.0,0.0,7.15883e-09,0.000204302,0.299265,4757220000.0
243.12,701.232,10.0,4.9378e-15,0.0,0.0297629,3.14983e-05,2.17063e-13,0.0,0.0,7.00806e-09,0.000203625,0.282414,4774740000.0
242.359,703.535,10.0,2.06203e-20,0.0,0.0308514,1.79968e-05,3.17409e-17,0.0,0.0,6.90764e-09,0.000203766,0.278045,4895860000.0
241.24,706.863,10.0,0.0,0.0,0.0308848,1.06585e-05,0.0,0.0,0.0,6.90274e-09,0.000204268,0.276629,5074870000.0
239.523,704.024,10.0,8.279e-22,0.0,0.0303116,9.41299e-06,1.80014e-18,0.0,0.0,7.04825e-09,0.000202989,0.273026,5317270000.0
237.287,706.069,10.0,5.18924e-18,0.0,0.0304541,1.6659e-05,3.73285e-15,0.0,0.0,7.40862e-09,0.000203108,0.272775,5621680000.0
235.564,703.214,10.0,3.94901e-14,0.0,0.0305877,2.6811e-05,1.648e-12,0.0,0.0,8.04233e-09,0.000201923,0.270404,5973150000.0
234.199,697.765,10.0,5.15159e-13,0.0,0.0305174,3.58438e-05,7.37782e-12,0.0,0.0,9.0223e-09,0.00019984,0.263361,6382030000.0
233.213,698.4,10.0,3.93277e-13,0.0,0.0304881,8.40916e-05,2.1766e-11,0.0,0.0,1.0414e-08,0.000198923,0.25755,6917760000.0
231.78,706.343,10.0,9.4609e-09,0.0,0.0306711,0.000315378,9.74176e-07,5.06196e-06,0.0,1.22182e-08,0.000199606,0.256942,7628900000.0
230.077,716.544,10.0,4.74095e-07,0.0,0.0304309,0.000888132,1.865e-06,8.2219e-06,0.0,1.43567e-08,0.000200734,0.258623,8499630000.0
228.401,735.124,10.0,9.26252e-05,0.0,0.0303036,0.00195007,1.16841e-05,9.19794e-06,0.0,1.66725e-08,0.000204126,0.263259,9408580000.0
226.389,752.197,10.0,0.00199818,0.0,0.0309151,0.00326258,2.50184e-05,1.16218e-05,0.0,1.89037e-08,0.000207099,0.264767,10141600000.0
223.998,758.976,10.0,0.00405073,0.0,0.0328082,0.00443204,3.42662e-05,1.21108e-05,0.0,2.0767e-08,0.000207403,0.259657,10477600000.0
220.67,766.015,10.0,0.0117329,0.0,0.034913,0.00536417,5.32703e-05,1.38465e-05,0.0,2.21101e-08,0.000208143,0.257065,10371100000.0
210.602,732.593,10.0,6.55293,0.0,0.0329765,0.00565288,9.51242e-05,7.93293e-06,0.0,2.27837e-08,0.000198367,0.248845,9947020000.0
206.022,640.352,10.0,0.182289,0.0,0.0287219,0.00512136,0.000112764,2.76387e-05,1.0,2.28568e-08,0.000173026,0.221055,9196280000.0
202.195,578.875,10.0,0.0358143,0.0,0.0237889,0.0046133,0.000134776,2.74863e-05,1.0,2.30906e-08,0.000156406,0.204957,8788960000.0
141.112,294.522,10.0,3.23983,2628.9,1.01031e-06,2.24828e-05,6.0639e-06,5.18135e-06,0.0,2.41152e-08,0.000208025,1.11272,14094500000.0
141.674,334.724,10.0,0.0195921,688.341,1.06156e-06,4.36702e-05,8.32932e-06,5.59243e-06,0.0,2.31351e-08,0.000242056,1.29338,14756500000.0
142.268,345.803,10.0,0.0215274,661.059,1.28787e-06,5.8986e-05,8.96667e-06,5.53532e-06,0.0,2.26604e-08,0.000224811,1.32975,18586400000.0
143.563,433.462,10.0,0.0312497,652.731,1.73171e-06,0.000147425,1.23229e-05,5.18477e-06,0.0,2.19045e-08,0.000251576,1.66131,27452400000.0
144.875,409.053,10.0,0.0431746,672.684,2.3963e-06,0.000195312,1.73596e-05,5.3688e-06,0.0,2.08874e-08,0.000198866,1.31572,42875500000.0
145.535,389.188,10.0,0.0337618,608.182,3.64729e-06,0.000223394,1.98003e-05,5.81708e-06,0.0,1.95393e-08,0.000166304,0.957071,61411000000.0
145.991,395.524,10.0,0.0210371,625.877,6.55737e-06,0.000291552,2.19144e-05,6.22213e-06,0.0,1.77461e-08,0.000157469,0.849254,75596200000.0
148.125,473.425,10.0,0.0273461,428.882,1.58801e-05,0.000462023,1.92431e-05,6.75144e-06,0.0,1.55144e-08,0.000180517,0.786633,88055900000.0
148.827,437.501,10.0,0.0322347,267.455,5.81322e-05,0.000461502,1.662e-05,7.78887e-06,0.0,1.30428e-08,0.000156394,0.445584,88351500000.0
153.466,434.522,10.0,0.0213565,125.87,0.000237042,0.000601017,2.60629e-05,9.2037e-06,0.0,1.07087e-08,0.000148507,0.330646,81941400000.0
169.985,424.806,10.0,0.0127977,10.6706,0.000587795,0.00056914,2.99064e-05,1.10962e-05,0.0,8.9031e-09,0.000141053,0.539318,68722100000.0
189.15,405.128,10.0,0.0110195,0.0,0.00117647,0.000549293,3.04466e-05,1.25581e-05,0.0,7.63841e-09,0.000131327,0.813111,52284000000.0
200.104,420.075,10.0,0.00298463,0.0,0.00208918,0.000445468,1.96235e-05,1.1348e-05,0.0,6.88473e-09,0.000134529,0.824314,37976800000.0
207.773,410.822,10.0,4.23807e-07,0.0,0.002884,0.000138624,4.42412e-06,9.05138e-06,0.0,6.58991e-09,0.000130123,0.748908,26988500000.0
214.88,453.194,10.0,1.38766e-13,0.0,0.00429383,2.13008e-05,2.38928e-10,0.0,0.0,6.65868e-09,0.000142927,0.724056,19412300000.0
220.099,435.802,10.0,7.97021e-17,0.0,0.00498555,6.34776e-06,6.34317e-14,0.0,0.0,6.94972e-09,0.000136261,0.588469,13880800000.0
223.146,444.029,10.0,3.52263e-17,0.0,0.00593414,7.14384e-06,4.2299e-14,0.0,0.0,7.32076e-09,0.000138059,0.49478,10380600000.0
225.654,413.34,10.0,7.8404e-21,0.0,0.00585766,1.39804e-05,9.91678e-18,0.0,0.0,7.63446e-09,0.000127845,0.388305,8198920000.0
228.672,446.731,10.0,0.0,0.0,0.0070957,2.34114e-05,0.0,0.0,0.0,7.88488e-09,0.000138239,0.370913,6830910000.0
232.343,458.3,10.0,0.0,0.0,0.00807254,3.54243e-05,0.0,0.0,0.0,8.08842e-09,0.000142126,0.351901,5949220000.0
235.123,460.591,10.0,0.0,0.0,0.00898439,5.19984e-05,0.0,0.0,0.0,8.23403e-09,0.000143168,0.336285,5409780000.0
237.242,484.364,10.0,0.0,0.0,0.0107232,7.51688e-05,0.0,0.0,0.0,8.30937e-09,0.00015055,0.336226,5079090000.0
239.063,530.2,10.0,0.0,0.0,0.0134603,0.000102952,0.0,0.0,0.0,8.30561e-09,0.000164079,0.344429,4970450000.0
240.572,514.272,10.0,0.0,0.0,0.0137153,0.00013338,0.0,0.0,0.0,8.20711e-09,0.000157644,0.31341,4908130000.0
241.652,591.753,10.0,0.0,0.0,0.0171597,0.000166274,0.0,0.0,0.0,8.04206e-09,0.000179514,0.343289,4764120000.0
242.163,560.147,10.0,0.0,0.0,0.016318,0.000176261,0.0,0.0,0.0,7.8285e-09,0.000168704,0.310647,4733950000.0
244.256,639.553,10.0,2.31225e-20,0.0,0.0199869,0.000130015,3.3629e-17,0.0,0.0,7.63737e-09,0.000191564,0.347753,4845060000.0
245.031,644.58,10.0,4.86285e-18,0.0,0.0216155,8.56337e-05,5.0745e-15,0.0,0.0,7.46155e-09,0.000192002,0.344,4758360000.0
243.701,619.359,10.0,6.2281e-17,0.0,0.0225711,0.000162818,2.85983e-14,0.0,0.0,7.29638e-09,0.000183171,0.313833,4469530000.0
244.096,570.432,10.0,2.23437e-13,0.0,0.0221482,0.000262813,6.46339e-12,0.0,0.0,7.13947e-09,0.000167496,0.267372,4263360000.0
245.194,590.312,10.0,2.42028e-13,0.0,0.0245109,0.000229619,8.80838e-12,0.0,0.0,6.99481e-09,0.000172236,0.256765,4215540000.0
245.318,607.267,10.0,5.92378e-14,0.0,0.0261235,9.47863e-05,2.68302e-12,0.0,0.0,6.86787e-09,0.000176878,0.253757,4403780000.0
243.578,682.78,10.0,3.25044e-19,0.0,0.0302267,2.8499e-05,4.7308e-16,0.0,0.0,6.79396e-09,0.00019852,0.283187,4782280000.0
241.104,700.336,10.0,0.0,0.0,0.0302483,1.56998e-05,0.0,0.0,0.0,6.80392e-09,0.000203229,0.288329,5066230000.0
239.41,698.824,10.0,2.07446e-23,0.0,0.0290841,1.03567e-05,2.20173e-20,0.0,0.0,6.95019e-09,0.000202158,0.283662,5279910000.0
237.426,689.186,10.0,5.26673e-19,0.0,0.0281153,1.35607e-05,5.24016e-16,0.0,0.0,7.28638e-09,0.000198782,0.278277,5503240000.0
235.843,679.906,10.0,4.48228e-16,0.0,0.0276795,2.19295e-05,9.96681e-14,0.0,0.0,7.87328e-09,0.000195582,0.273516,5804120000.0
234.893,674.206,10.0,5.91525e-14,0.0,0.0276678,2.82046e-05,2.30806e-12,0.0,0.0,8.78667e-09,0.000193294,0.264008,6196560000.0
234.149,653.724,10.0,1.02872e-12,0.0,0.0263847,5.38186e-05,1.14521e-11,0.0,0.0,1.01062e-08,0.000186521,0.246034,6725270000.0
232.485,695.571,10.0,1.99551e-09,0.0,0.0291686,0.000257118,1.03447e-07,0.0,0.0,1.18598e-08,0.000196527,0.254759,7420720000.0
230.378,709.244,10.0,7.45181e-07,0.0,0.0295933,0.00083262,1.73438e-06,3.91092e-06,0.0,1.39885e-08,0.000198603,0.255653,8295770000.0
228.68,725.776,10.0,9.95508e-05,0.0,0.0295421,0.00185632,9.32652e-06,6.45325e-06,0.0,1.63289e-08,0.000201468,0.258705,9259330000.0
226.815,752.155,10.0,0.00190394,0.0,0.0310182,0.00319547,2.40063e-05,1.28072e-05,0.0,1.86129e-08,0.00020701,0.263681,10088000000.0
224.022,764.59,10.0,0.00492699,0.0,0.0330245,0.00449023,3.42114e-05,1.05308e-05,0.0,2.05536e-08,0.000208899,0.261462,10477800000.0
216.114,767.568,10.0,0.01492,0.0,0.0352447,0.00560563,6.52793e-05,1.31584e-05,1.0,2.19983e-08,0.000208548,0.26241,10393300000.0
210.474,734.907,10.0,7.34423,0.0,0.0333829,0.00565337,9.34615e-05,7.79462e-06,0.0,2.27781e-08,0.000198957,0.249578,9991660000.0
205.63,646.29,10.0,0.210364,0.0,0.0293508,0.00521418,0.000111322,2.70948e-05,1.0,2.28849e-08,0.000174585,0.223601,9196970000.0
202.195,579.166,10.0,0.0358143,0.0,0.0238127,0.0046174,0.000134775,2.74864e-05,1.0,2.30906e-08,0.000156483,0.20506,8788960000.0
141.112,294.007,10.0,3.23983,2628.9,1.01018e-06,2.2431e-05,6.06389e-06,5.18135e-06,0.0,2.4115e-08,0.000207588,1.11076,14094500000.0
141.627,337.387,10.0,0.01827,686.786,1.06725e-06,4.28796e-05,8.05894e-06,5.57352e-06,0.0,2.31566e-08,0.000245789,1.31347,14804400000.0
